i	position	H	language
349	first	3.5371937346927087	Cantonese
349	later	3.5552480852802626	Cantonese
350	first	3.620216204907118	Cantonese
350	later	3.659933575572488	Cantonese
351	first	3.6471314487251525	Cantonese
351	later	3.6819360499264273	Cantonese
352	first	3.6639824214416388	Cantonese
352	later	3.6612401738944302	Cantonese
353	first	3.5451799511779107	Cantonese
353	later	3.5539018823031534	Cantonese
354	first	3.6516340915088037	Cantonese
354	later	3.6424413615963664	Cantonese
355	first	3.621789815479886	Cantonese
355	later	3.662512815954864	Cantonese
356	first	3.545207495422255	Cantonese
356	later	3.5903786717783177	Cantonese
357	first	3.6110171128193893	Cantonese
357	later	3.628557346047797	Cantonese
358	first	3.6299019517542077	Cantonese
358	later	3.653090568789334	Cantonese
359	first	3.641743923982268	Cantonese
359	later	3.6799359709554857	Cantonese
360	first	3.618127247702004	Cantonese
360	later	3.6555635594842557	Cantonese
361	first	3.514822957975679	Cantonese
361	later	3.5751893255185183	Cantonese
362	first	3.5318172299850303	Cantonese
362	later	3.52174594285416	Cantonese
363	first	3.5510569275683013	Cantonese
363	later	3.599888848010981	Cantonese
364	first	3.6272852953288925	Cantonese
364	later	3.6402484588316106	Cantonese
365	first	3.638667061933946	Cantonese
365	later	3.652776625222779	Cantonese
366	first	3.641202272880962	Cantonese
366	later	3.66867922858929	Cantonese
367	first	3.623736784471558	Cantonese
367	later	3.6097995567656795	Cantonese
368	first	3.626754524139496	Cantonese
368	later	3.6352926600777957	Cantonese
369	first	3.6493473949488218	Cantonese
369	later	3.722894797586416	Cantonese
370	first	3.6375168051887123	Cantonese
370	later	3.5995118324358453	Cantonese
371	first	3.64473497201921	Cantonese
371	later	3.7210649120269315	Cantonese
372	first	3.608417362046768	Cantonese
372	later	3.625084819384668	Cantonese
373	first	3.6560004436496873	Cantonese
373	later	3.6815083842009506	Cantonese
374	first	3.6442942880508937	Cantonese
374	later	3.6884651553773806	Cantonese
375	first	3.5114187737701306	Cantonese
375	later	3.459581347472986	Cantonese
376	first	3.6494099322512863	Cantonese
376	later	3.651793886348431	Cantonese
