word	phones	freq	word.length	freq.rank	unig.p	unig.h	min.pairs	min.pairs.2	min.pairs.3	mean.dist	mean.dist.nonmp	mean.dist.all	scaled.unig.h	network	language
koskoca	koskoca	17.7510989704479	7	4365	1.783767996847134e-5	15.774712488979006	0	2	3	2.1666666666666665	6.447781264007172	6.446336544924939	-0.16459659198660012	2	Turkish
baSak	baSak	17.7421608541486	5	4367	1.7828698256503347e-5	15.775439104477059	4	87	607	2.859799713876967	4.592754440372145	4.590083110297225	0.06593829512130267	91	Turkish
yetiSen	yetiSen	17.7421608541486	7	4366	1.7828698256503347e-5	15.775439104477059	0	4	19	2.7083333333333335	6.191842223218288	6.190454850997087	-0.16422838120114516	4	Turkish
hukuken	hukuken	17.7332227378492	7	4368	1.7819716544535254e-5	15.77616608612051	0	2	3	2.1666666666666665	6.391080233079337	6.389648218686982	-0.16385998487232495	2	Turkish
esra	esra	17.7242846215499	4	4369	1.781073483256726e-5	15.776893434278536	3	76	989	2.920486435921422	4.027602815857725	4.025175860792299	0.18686458443013185	79	Turkish
gUbre	gUbre	17.7064083889513	5	4370	1.7792771408631276e-5	15.778349231617893	0	17	205	2.9103139013452917	4.9733727810650885	4.972672207353148	0.06723734660644724	17	Turkish
eGilmez	eGilmez	17.6885321563526	7	4371	1.7774807984695192e-5	15.779806499459873	0	1	4	2.3333333333333335	6.418646346929628	6.417208155948913	-0.1620152135198559	1	Turkish
giray	giray	17.670655923754	5	4373	1.775684456075921e-5	15.781265240778174	1	34	367	2.903225806451613	4.722558827673665	4.721369206930554	0.06853902376591009	35	Turkish
sud	sud	17.670655923754	3	4372	1.775684456075921e-5	15.781265240778174	7	159	1024	2.852225020990764	3.4370805369127515	3.4285117056856187	0.30395426478586307	166	Turkish
itham	itham	17.6527796911554	5	4375	1.773888113682322e-5	15.782725458555552	3	16	188	2.8798076923076925	4.876814658210007	4.8744893646992535	0.06919085029462783	19	Turkish
yIrt	yIrt	17.6527796911554	4	4374	1.773888113682322e-5	15.782725458555552	2	54	542	2.8981636060100167	4.275606593813669	4.273602369492781	0.18939039505485658	56	Turkish
icat	icat	17.6349034585567	4	4376	1.7720917712887135e-5	15.784187155783826	5	66	782	2.9074941451990632	4.174573758339511	4.170862643465383	0.19002344632726909	71	Turkish
ihtar	ihtar	17.6080891096588	5	4377	1.7693972576983157e-5	15.78638248216364	2	27	297	2.8960244648318043	4.795941375422774	4.794196365685308	0.07082330885035035	29	Turkish
ekipman	ekipman	17.5991509933595	7	4379	1.7684990865015166e-5	15.787115000605825	0	0	11	2.75	6.2904527117884355	6.289043244454403	-0.15831164684028326	0	Turkish
kIlInC	kIlInC	17.5991509933595	6	4378	1.7684990865015166e-5	15.787115000605825	1	7	52	2.80327868852459	5.789245332632133	5.787854889589905	-0.07238802462047048	8	Turkish
ikamet	ikamet	17.5902128770601	6	4381	1.7676009153047072e-5	15.787847891168145	1	15	107	2.838709677419355	5.508940310281357	5.507623554153523	-0.07203671691931082	16	Turkish
marj	marj	17.5902128770601	4	4380	1.7676009153047072e-5	15.787847891168145	7	102	895	2.881592039800995	4.103077493511309	4.09829692706405	0.1916088862858197	109	Turkish
dOner	dOner	17.5633985281622	5	4382	1.7649064017143095e-5	15.790048799361411	4	47	307	2.838440111420613	4.867352692416127	4.864487956050148	0.07245991597103082	51	Turkish
kalInca	kalInca	17.5633985281622	7	4383	1.7649064017143095e-5	15.790048799361411	1	4	47	2.830188679245283	6.117910782335799	6.115393233251177	-0.15682495085450218	5	Turkish
fehmi	fehmi	17.5544604118629	5	4384	1.7640082305175103e-5	15.790783182192685	0	17	218	2.9152542372881354	4.939842209072978	4.939146358642062	0.07278773708037152	17	Turkish
inek	inek	17.5455222955635	4	4385	1.763110059320701e-5	15.791517939041213	4	64	712	2.9039692701664532	4.19177320733741	4.188633839318771	0.19319835942083013	68	Turkish
fethiye	fethiye	17.5455222955635	7	4386	1.763110059320701e-5	15.791517939041213	0	1	13	2.7333333333333334	6.389287315105334	6.3878557024423035	-0.1560804675935579	1	Turkish
