word	phones	freq	word.length	freq.rank	unig.p	unig.h	min.pairs	min.pairs.2	min.pairs.3	mean.dist	mean.dist.nonmp	mean.dist.all	scaled.unig.h	network	language
uxeiro	uxeiro	10.670239921703205	6	7870	1.1087406766202534e-5	16.460718501455254	0	1	22	2.8333333333333335	5.771084337349397	5.769636135508156	0.8565898398615388	1	Georgian
paSisTuri	paSisTuri	10.662896329189989	9	7875	1.1079776066432263e-5	16.461711751092345	0	0	1	1.5	7.6399596875787354	7.638035264483627	0.8626001314289837	0	Georgian
mijna	mijna	10.662896329189989	5	7874	1.1079776066432263e-5	16.461711751092345	2	26	221	2.868	4.7056579783852515	4.701810098443951	0.9100753479499427	28	Georgian
midena	midena	10.662896329189989	6	7876	1.1079776066432263e-5	16.461711751092345	4	28	155	2.7925531914893615	5.3150753768844226	5.309410288582183	0.8571308288062199	32	Georgian
pernandesi	pernandesi	10.662896329189989	10	7877	1.1079776066432263e-5	16.461711751092345	0	0	0	0	8.447992100065832	8.445212240868706	0.8592663202611364	0	Georgian
mamardaSvili	mamardaSvili	10.655552736676773	12	7879	1.1072145366661994e-5	16.46270568502135	0	3	1	1.8	9.075892857142858	9.067796610169491	0.8361551929023907	3	Georgian
mepariSvili	mepariSvili	10.655552736676773	11	7878	1.1072145366661994e-5	16.46270568502135	0	1	3	2.2	8.861177596936333	8.856937799043061	0.7785064039463607	1	Georgian
meXvine	meXvine	10.648209144163555	7	7880	1.1064514666891722e-5	16.4637003041858	0	2	4	2.2857142857142856	6.53397421892069	6.532546963739624	0.855950008928841	2	Georgian
sapinalo	sapinalo	10.648209144163555	8	7882	1.1064514666891722e-5	16.4637003041858	0	2	14	2.7058823529411766	6.969284774023695	6.967756086861153	0.8477355296483172	2	Georgian
tirKmeli	tirKmeli	10.648209144163555	8	7881	1.1064514666891722e-5	16.4637003041858	0	1	9	2.6363636363636362	6.8885476086002635	6.887036630840097	0.8477355296483172	1	Georgian
sirieli	sirieli	10.648209144163555	7	7883	1.1064514666891722e-5	16.4637003041858	0	12	99	2.8660714285714284	5.836792658946909	5.835517693315858	0.855950008928841	12	Georgian
2xoneba	2xoneba	10.640865551650338	7	7884	1.1056883967121451e-5	16.46469560953117	0	9	45	2.7818181818181817	6.320515621586192	6.31913499344692	0.8565397626901861	9	Georgian
niurnbergi	niurnbergi	10.640865551650338	10	7886	1.1056883967121451e-5	16.46469560953117	0	0	0	0	8.794272547728768	8.791378743007568	0.8610703212172028	0	Georgian
Svilobili	Svilobili	10.640865551650338	9	7885	1.1056883967121451e-5	16.46469560953117	0	0	2	2	7.771982867220962	7.770025188916876	0.8645162215755949	0	Georgian
narKvevi	narKvevi	10.633521959137122	8	7888	1.104925326735118e-5	16.465691602004892	0	2	25	2.8214285714285716	6.646336112329969	6.644878262776925	0.8489243290408516	2	Georgian
CaXara	CaXara	10.633521959137122	6	7890	1.104925326735118e-5	16.465691602004892	0	7	109	2.9145299145299144	5.28890562248996	5.287578419071518	0.8592985168322365	7	Georgian
liTeraTori	liTeraTori	10.633521959137122	10	7887	1.104925326735118e-5	16.465691602004892	0	1	3	2.2	8.623765635286373	8.620927936821323	0.8616724849631271	1	Georgian
saragbo	saragbo	10.633521959137122	7	7889	1.104925326735118e-5	16.465691602004892	1	0	27	2.8275862068965516	6.234265734265734	6.231760594145915	0.8571299235994806	1	Georgian
diaxa2	diaxa2	10.626178366623906	6	7891	1.1041622567580911e-5	16.466688282556373	0	1	15	2.764705882352941	5.738955823293173	5.737515683814304	0.8598413744780837	1	Georgian
Sonia	Sonia	10.626178366623906	5	7892	1.1041622567580911e-5	16.466688282556373	0	33	289	2.888544891640867	4.601016518424396	4.599555414417275	0.9126473569385717	33	Georgian
gamomsvleli	gamomsvleli	10.626178366623906	11	7893	1.1041622567580911e-5	16.466688282556373	0	0	4	2.4	8.523695548109144	8.519617224880383	0.7811101339009441	0	Georgian
3inandali	3inandali	10.61883477411069	9	7894	1.103399186781064e-5	16.46768565213698	1	0	5	2.2857142857142856	7.595010080645161	7.591435768261965	0.8664362828963308	1	Georgian
Kolxuri	Kolxuri	10.61883477411069	7	7895	1.103399186781064e-5	16.46768565213698	0	7	37	2.7777777777777777	6.3122132401136115	6.310834425513325	0.8583114691133067	7	Georgian
samKvidro	samKvidro	10.61883477411069	9	7896	1.103399186781064e-5	16.46768565213698	0	0	4	2.4	7.9488536155202825	7.946851385390429	0.8664362828963308	0	Georgian
elisabed	elisabed	10.611491181597474	8	7897	1.1026361168040371e-5	16.468683711700056	0	0	0	0	7.497147871873628	7.495503399868392	0.8507106104066536	0	Georgian
arapaTi	arapaTi	10.611491181597474	7	7898	1.1026361168040371e-5	16.468683711700056	0	2	33	2.861111111111111	5.986890976622242	5.985583224115334	0.8589028548464481	2	Georgian
sila	sila	10.611491181597474	4	7899	1.1026361168040371e-5	16.468683711700056	7	107	491	2.7953795379537953	3.8074697527617043	3.7951807228915664	0.9267839289794609	114	Georgian
naPer3Kali	naPer3Kali	10.611491181597474	10	7900	1.1026361168040371e-5	16.468683711700056	0	0	0	0	8.321263989466754	8.318525830865417	0.8634814745185626	0	Georgian
meanabre	meanabre	10.604147589084258	8	7901	1.1018730468270102e-5	16.469682462200925	0	0	7	2.625	7.060114085125055	7.058565474884843	0.8513068617445215	0	Georgian
murad	murad	10.604147589084258	5	7902	1.1018730468270102e-5	16.469682462200925	1	18	165	2.8756756756756756	4.799809342230696	4.797078437599238	0.9141948317239772	19	Georgian
KarTi	KarTi	10.604147589084258	5	7903	1.1018730468270102e-5	16.469682462200925	4	74	385	2.8168103448275863	4.409669211195928	4.403937758018419	0.9141948317239772	78	Georgian
gasamrjelo	gasamrjelo	10.596803996571042	10	7905	1.1011099768499831e-5	16.470681904596898	0	0	1	1.5	8.343976300197498	8.34123066798289	0.8646895552536957	0	Georgian
Semoseva	Semoseva	10.596803996571042	8	7906	1.1011099768499831e-5	16.470681904596898	2	5	29	2.675675675675676	7.013608428446005	7.0094318929589825	0.8519035261418876	7	Georgian
moduri	moduri	10.596803996571042	6	7908	1.1011099768499831e-5	16.470681904596898	0	12	131	2.8958333333333335	5.317771084337349	5.316436637390213	0.8620165631642707	12	Georgian
simPatiuri	simPatiuri	10.596803996571042	10	7904	1.1011099768499831e-5	16.470681904596898	0	0	2	2	8.447992100065832	8.445212240868706	0.8646895552536957	0	Georgian
PaTrulireba	PaTrulireba	10.596803996571042	11	7907	1.1011099768499831e-5	16.470681904596898	0	0	0	0	8.965533748204884	8.961244019138755	0.7837210714216857	0	Georgian
seniori	seniori	10.589460404057826	7	7911	1.1003469068729562e-5	16.471682039847273	0	3	47	2.8823529411764706	6.062486344767315	6.061162079510703	0.8606794707470805	3	Georgian
Ciatura	Ciatura	10.589460404057826	7	7910	1.1003469068729562e-5	16.471682039847273	1	1	6	2.3333333333333335	6.287805944055944	6.285277413717781	0.8606794707470805	2	Georgian
damo3meba	damo3meba	10.589460404057826	9	7909	1.1003469068729562e-5	16.471682039847273	0	4	38	2.8372093023255816	7.423028470647519	7.4211586901763225	0.8690025705640362	4	Georgian
