word	phones	freq	word.length	freq.rank	unig.p	unig.h	min.pairs	min.pairs.2	min.pairs.3	mean.dist	mean.dist.nonmp	mean.dist.all	scaled.unig.h	network	language
oi$i	oi$i	215.90327533265096	4	447	2.159274483773452e-4	12.177165731275432	0	47	180	2.780701754385965	3.8321596244131455	3.827667057444314	-0.16210239501672452	47	Japanese
kekkyoku	kekkyoku	215.90327533265096	8	448	2.159274483773452e-4	12.177165731275432	0	0	3	2.25	6.978165938864628	6.947826086956522	-0.8620150687402381	0	Japanese
kowa	kowa	215.90327533265096	4	446	2.159274483773452e-4	12.177165731275432	3	43	244	2.821305841924399	3.76678445229682	3.7526377491207503	-0.16210239501672452	46	Japanese
mise	mise	215.90327533265096	4	450	2.159274483773452e-4	12.177165731275432	1	32	195	2.8384279475982535	3.9048178613396005	3.8968347010550994	-0.16210239501672452	33	Japanese
namae	namae	215.90327533265096	5	445	2.159274483773452e-4	12.177165731275432	0	19	103	2.821138211382114	4.547570850202429	4.542972699696663	-0.5823961566812148	19	Japanese
$iy0gana	$iy0gana	207.906857727738	8	451	2.079301354744806e-4	12.231613515297807	0	0	0	0	7.218340611353712	7.1869565217391305	-0.8200563436277418	0	Japanese
naNdoki	naNdoki	207.906857727738	7	454	2.079301354744806e-4	12.231613515297807	0	2	5	2.375	6.072691552062868	6.06078431372549	-0.9147417665806757	2	Japanese
$iro	$iro	207.906857727738	4	460	2.079301354744806e-4	12.231613515297807	5	38	218	2.8053435114503817	3.847697756788666	3.8264947245017584	-0.13279233360541806	43	Japanese
$uukaN	$uukaN	207.906857727738	6	459	2.079301354744806e-4	12.231613515297807	0	1	19	2.8095238095238093	5.338639652677279	5.33092485549133	-0.6943039572740867	1	Japanese
d0iu	d0iu	207.906857727738	4	455	2.079301354744806e-4	12.231613515297807	2	9	175	2.914438502673797	3.9741176470588235	3.962485345838218	-0.13279233360541806	11	Japanese
$0gana	$0gana	207.906857727738	6	453	2.079301354744806e-4	12.231613515297807	0	1	7	2.5555555555555554	5.575976845151954	5.567919075144508	-0.6943039572740867	1	Japanese
$irabe	$irabe	207.906857727738	6	452	2.079301354744806e-4	12.231613515297807	0	3	6	2.4	5.460202604920405	5.452312138728324	-0.6943039572740867	3	Japanese
hiro	hiro	207.906857727738	4	458	2.079301354744806e-4	12.231613515297807	6	35	227	2.8141263940520447	3.842789598108747	3.8182883939038685	-0.13279233360541806	41	Japanese
niciy0	niciy0	207.906857727738	6	461	2.079301354744806e-4	12.231613515297807	0	0	5	2.5	5.646888567293777	5.638728323699422	-0.6943039572740867	0	Japanese
koe	koe	207.906857727738	3	456	2.079301354744806e-4	12.231613515297807	9	93	338	2.741496598639456	3.21203007518797	3.1777777777777776	-0.050115874509064906	102	Japanese
naNji	naNji	207.906857727738	5	457	2.079301354744806e-4	12.231613515297807	1	19	72	2.7419354838709675	4.616008105369808	4.607684529828109	-0.5465814306484225	20	Japanese
oniicaN	oniicaN	199.91044012282498	7	467	1.9993282257161593e-4	12.288197043664177	3	2	6	2.0833333333333335	6.3478260869565215	6.303921568627451	-0.868581826767525	5	Japanese
k0iu	k0iu	199.91044012282498	4	463	1.9993282257161593e-4	12.288197043664177	2	20	213	2.885593220338983	3.864705882352941	3.8534583821805395	-0.10233256887734161	22	Japanese
kaw@s0	kaw@s0	199.91044012282498	6	462	1.9993282257161593e-4	12.288197043664177	0	0	4	2.4	5.593342981186686	5.585260115606936	-0.6529084968862574	0	Japanese
tore	tore	199.91044012282498	4	473	1.9993282257161593e-4	12.288197043664177	9	49	206	2.7358490566037736	3.823250296559905	3.7889800703399765	-0.10233256887734161	58	Japanese
muzuka$i	muzuka$i	199.91044012282498	8	472	1.9993282257161593e-4	12.288197043664177	2	1	1	1.4	6.929515418502203	6.8478260869565215	-0.776451764391901	3	Japanese
